"","pid","parliament_number","name","dob","gender","start_date","end_date","riding_name","province","party_name","speaking_words","num_bills_passed","num_bills_failed","election_number"
"1328",53,39,"Serge Cardin","1950-07-02","M","1997-09-22","2011-03-26","Sherbrooke","QC","B.Q.",84900,0,0,40
"1329",1503,37,"Reed Elley","","M","2001-01-29","2004-05-23","Nanaimo--Cowichan","BC","CA",84936,0,0,38
"1330",3866,36,"Rick Laliberte","","M","1997-09-22","2000-09-26","Churchill River","SK","N.D.P.",85073,0,0,37
"1331",31,39,"Raynald Blais","1954-01-05","M","2004-10-04","2011-03-26","Gaspésie--Îles-de-la-Madeleine","QC","B.Q.",85075,0,2,40
"1332",112,40,"Christiane Gagnon","1948-04-16","F","1994-01-17","2011-03-26","Québec","QC","B.Q.",85201,0,3,41
"1333",246,37,"Gerry Ritz","1951-08-19","M","2001-01-29","2004-05-23","Battlefords--Lloydminster","SK","CA",85218,0,0,38
"1334",95,35,"John Duncan","1948-12-19","M","1994-01-17","1997-04-27","North Island--Powell River","BC","Ref.",85326,0,0,36
"1335",287,40,"Vic Toews","1952-09-10","M","2004-10-04","2013-07-09","Provencher","MB","C",85384,8,7,41
"1336",4961,37,"Michel Bellehumeur","","M","1994-01-17","2004-05-23","Berthier--Montcalm","QC","B.Q.",85476,0,0,38
"1337",8646,41,"Pierre Dionne Labelle","","M","2011-05-02","2015-10-19","Rivière-du-Nord","QC","N.D.P.",85502,0,0,42
"1338",95,40,"John Duncan","1948-12-19","M","2008-11-18","2015-10-19","Vancouver Island North","BC","C",85534,0,0,41
"1339",877,41,"Parm Gill","","M","2011-05-02","2015-10-19","Brampton--Springdale","ON","C",85726,1,0,42
"1340",4022,35,"Philip Mayfield","","M","1994-01-17","2000-10-22","Cariboo--Chilcotin","BC","Ref.",85738,0,0,36
"1341",291,39,"Merv Tweed","1955-08-06","M","2004-10-04","2013-08-31","Brandon--Souris","MB","C",85974,0,1,40
"1342",73,38,"Paul Crête","1953-04-08","M","2004-10-04","2005-11-29","Rivière-Du-Loup--Montmagny","QC","B.Q.",86150,0,1,39
"1343",1503,36,"Reed Elley","","M","1997-09-22","2000-10-22","Nanaimo--Cowichan","BC","Ref.",86179,0,0,37
"1344",5338,37,"Roy H. Bailey","","M","2001-01-29","2004-05-23","Souris--Moose Mountain","SK","CA",86183,0,4,38
"1345",96,37,"Wayne Easter","1949-06-22","M","1994-01-17","","Malpeque","PE","Lib",86404,0,5,38
"1346",8446,41,"John Williamson","","M","2011-05-02","2015-10-19","New Brunswick Southwest","NB","C",86621,0,2,42
"1347",553,40,"Judy Foote","1952-06-23","F","2008-11-18","2015-10-19","Random--Burin--St. George's","NL","Lib",86731,0,0,41
"1348",137,39,"Jay Hill","1952-12-27","M","2004-10-04","2010-10-25","Prince George--Peace River","BC","C",86738,0,2,40
"1349",248,40,"Pablo Rodriguez","1967-06-21","M","2004-10-04","2011-03-26","Honoré-Mercier","QC","Lib",86982,0,0,41
"1350",102,40,"Diane Finley","1957-10-03","F","2004-10-04","","Haldimand--Norfolk","ON","C",87081,5,0,41
"1351",574,40,"Andrew Kania","1967-12-07","M","2008-11-18","2011-03-26","Brampton West","ON","Lib",87122,0,1,41
"1352",402,39,"Vivian Barbot","1941-07-07","F","2006-04-03","2008-09-07","Papineau","QC","B.Q.",87136,0,0,40
"1353",3017,35,"Charlie Penson","","M","1994-01-17","2000-10-22","Peace River","AB","Ref.",87182,0,0,36
"1354",218,39,"Stephen Owen","1948-09-08","M","2001-01-29","2008-03-17","Vancouver Quadra","BC","Lib",87269,0,0,40
"1355",144,37,"Marlene Jennings","1951-11-10","F","1997-09-22","2011-03-26","Notre-Dame-de-Grâce--Lachine","QC","Lib",87285,0,2,38
"1356",305,36,"John Williams","1946-12-31","M","1994-01-17","2000-10-22","St. Albert","AB","Ref.",87378,0,0,37
"1357",5228,35,"Nic Leblanc","","M","1994-01-17","1997-04-27","Longueuil","QC","B.Q.",87463,0,0,36
"1358",245,40,"Lee Richardson","1947-10-31","M","2006-04-03","2012-06-06","Calgary Centre","AB","C",87501,0,0,41
"1359",607,41,"Brent Rathgeber","1964-07-24","M","2008-11-18","2013-06-05","Edmonton--St. Albert","AB","C",87720,0,6,42
"1360",112,36,"Christiane Gagnon","1948-04-16","F","1994-01-17","2011-03-26","Québec","QC","B.Q.",87758,0,0,37
"1361",596,41,"Bruce Hyer","1946-08-06","M","2008-11-18","2012-04-23","Thunder Bay--Superior North","ON","N.D.P.",87758,0,7,42
"1362",157,39,"Daryl Kramp","1947-06-14","M","2004-10-04","2015-10-19","Prince Edward--Hastings","ON","C",87763,0,8,40
"1363",105,39,"Raymonde Folco","1940-03-16","F","2004-10-04","2011-03-26","Laval--Les Îles","QC","Lib",87786,0,1,40
"1364",675,41,"Chungsen Leung","","M","2011-05-02","2015-10-19","Willowdale","ON","C",87794,0,0,42
"1365",189,37,"Brian Masse","1968-07-09","M","2001-01-29","","Windsor West","ON","N.D.P.",87837,0,0,38
"1366",417,41,"Tony Clement","1961-01-27","M","2006-04-03","","Parry Sound--Muskoka","ON","C",88003,23,0,42
"1367",208,40,"James Moore","1976-06-10","M","2004-10-04","2015-10-19","Port Moody--Westwood--Port Coquitlam","BC","C",88088,1,0,41
"1368",6300,35,"Patrick Gagnon","","M","1994-01-17","1997-04-27","Bonaventure--Îles-De-La-Madeleine","QC","Lib",88096,0,0,36
"1369",195,36,"John McKay","1948-03-21","M","1997-09-22","2004-05-23","Scarborough East","ON","Lib",88125,0,0,37
"1370",109,39,"Hedy Fry","1941-08-06","F","1994-01-17","","Vancouver Centre","BC","Lib",88250,0,1,40
"1371",400,40,"Alex Atamanenko","1945-01-24","M","2006-04-03","2015-10-19","British Columbia Southern Interior","BC","N.D.P.",88273,0,6,41
"1372",5642,36,"Ted McWhinney","","M","1994-01-17","2000-10-22","Vancouver Quadra","BC","Lib",88452,0,0,37
"1373",204,36,"Bob Mills","1941-07-28","M","1994-01-17","2000-10-22","Red Deer","AB","Ref.",88642,0,0,37
"1374",128,37,"Monique Guay","1959-10-27","F","1994-01-17","2004-05-23","Laurentides","QC","B.Q.",88661,0,7,38
"1375",433,39,"Jean-Yves Laforest","1949-06-13","M","2006-04-03","2011-03-26","Saint-Maurice--Champlain","QC","B.Q.",88875,0,1,40
"1376",119,36,"Yvon Godin","1955-05-12","M","1997-09-22","2015-10-19","Acadie--Bathurst","NB","N.D.P.",88992,0,0,37
"1377",305,37,"John Williams","1946-12-31","M","2001-01-29","2004-05-23","St. Albert","AB","CA",89019,0,2,38
"1378",1738,36,"Eleni Bakopanos","","F","1997-09-22","2005-11-29","Ahuntsic","QC","Lib",89021,0,0,37
"1379",417,39,"Tony Clement","1961-01-27","M","2006-04-03","","Parry Sound--Muskoka","ON","C",89068,0,5,40
"1380",5142,37,"Martin Cauchon","","M","1994-01-17","2004-05-23","Outremont","QC","Lib",89101,0,10,38
"1381",245,39,"Lee Richardson","1947-10-31","M","2006-04-03","2012-06-06","Calgary Centre","AB","C",89187,0,0,40
"1382",6472,35,"Jean H. Leroux","","M","1994-01-17","1997-04-27","Shefford","QC","B.Q.",89249,0,0,36
"1383",189,38,"Brian Masse","1968-07-09","M","2001-01-29","","Windsor West","ON","N.D.P.",89308,0,1,39
"1384",5704,35,"David Walker","","M","1994-01-17","1997-04-27","Winnipeg North Centre","MB","Lib",89349,0,0,36
"1385",4458,37,"Charles Caccia","","M","1994-01-17","2004-05-23","Davenport","ON","Lib",89393,0,7,38
"1386",3715,35,"Richard Bélisle","","M","1994-01-17","1997-04-27","La Prairie","QC","B.Q.",89489,0,0,36
"1387",176,41,"Lawrence MacAulay","1946-09-09","M","1994-01-17","","Cardigan","PE","Lib",89494,0,0,42
"1388",784,41,"Kyle Seeback","","M","2011-05-02","2015-10-19","Brampton West","ON","C",89521,0,0,42
"1389",216,40,"Deepak Obhrai","1950-07-05","M","2004-10-04","2015-10-19","Calgary East","AB","C",89549,0,0,41
"1390",25,40,"Leon Benoit","1950-07-07","M","2004-10-04","2015-10-19","Vegreville--Wainwright","AB","C",89557,0,0,41
"1391",3831,37,"Marcel Gagnon","","M","2001-01-29","2004-05-23","Champlain","QC","B.Q.",89631,0,2,38
"1392",5192,37,"Suzanne Tremblay","","F","2001-01-29","2004-05-23","Rimouski-Neigette-Et-La Mitis","QC","B.Q.",89729,0,4,38
"1393",238,39,"Marcel Proulx","1946-03-06","M","1999-10-12","2011-03-26","Hull--Aylmer","QC","Lib",89763,0,0,40
"1394",121,41,"Ralph Goodale","1949-10-05","M","1997-09-22","2015-10-19","Wascana","SK","Lib",89782,0,2,42
"1395",208,39,"James Moore","1976-06-10","M","2004-10-04","2015-10-19","Port Moody--Westwood--Port Coquitlam","BC","C",89796,0,0,40
"1396",3175,36,"Bev Desjarlais","","F","1997-09-22","2005-10-17","Churchill","MB","N.D.P.",89840,0,0,37
"1397",56,40,"Robert Carrier","1941-06-03","M","2004-10-04","2011-03-26","Alfred-Pellan","QC","B.Q.",89936,0,1,41
"1398",10,39,"Guy André","1959-11-17","M","2004-10-04","2011-03-26","Berthier--Maskinongé","QC","B.Q.",89939,0,1,40
"1399",23,41,"André Bellavance","1964-06-03","M","2004-10-04","2014-08-25","Richmond--Arthabaska","QC","B.Q.",90029,0,2,42
"1400",300,41,"Mark Warawa","1950-05-07","M","2004-10-04","2015-10-19","Langley","BC","C",90068,1,1,42
"1401",8529,41,"Tyrone Benskin","","M","2011-05-02","2015-10-19","Jeanne-Le Ber","QC","N.D.P.",90073,0,1,42
"1402",414,40,"Lawrence Cannon","1947-12-06","M","2006-04-03","2011-03-26","Pontiac","QC","C",90088,1,1,41
"1403",581,40,"Greg Rickford","1967-09-24","M","2008-11-18","2015-10-19","Kenora","ON","C",90108,0,0,41
"1404",124,37,"Bill Graham","1939-03-17","M","1997-09-22","2004-05-23","Toronto Centre--Rosedale","ON","Lib",90220,0,0,38
"1405",27,35,"Maurizio Bevilacqua","1960-06-01","M","1994-01-17","1997-04-27","York North","ON","Lib",90341,0,0,36
"1406",8810,41,"Susan Truppe","","F","2011-05-02","2015-10-19","London North Centre","ON","C",90380,0,0,42
"1407",4259,37,"Howard Hilstrom","","M","2001-01-29","2004-05-23","Selkirk--Interlake","MB","CA",90397,0,1,38
"1408",52,40,"John Cannis","1951-11-04","M","1994-01-17","2011-03-26","Scarborough Centre","ON","Lib",90505,0,0,41
"1409",215,39,"Gordon O'Connor","1939-05-18","M","2006-04-03","2015-10-19","Carleton--Mississippi Mills","ON","C",90553,0,1,40
"1410",151,40,"Gerald Keddy","1953-02-15","M","2004-10-04","2015-10-19","South Shore--St. Margaret's","NS","C",90685,0,0,41
"1411",586,40,"Bonnie Crombie","1960-02-05","F","2008-11-18","2011-03-26","Mississauga--Streetsville","ON","Lib",90867,0,0,41
"1412",252,35,"Benoît Sauvageau","1963-11-22","M","1994-01-17","1997-04-27","Terrebonne","QC","B.Q.",90884,0,0,36
"1413",238,40,"Marcel Proulx","1946-03-06","M","1999-10-12","2011-03-26","Hull--Aylmer","QC","Lib",90967,0,1,41
"1414",38,40,"Robert Bouchard","1943-03-30","M","2004-10-04","2011-03-26","Chicoutimi--Le Fjord","QC","B.Q.",91025,0,0,41
"1415",4983,35,"Ghislain Lebel","","M","1994-01-17","2002-08-19","Chambly","QC","B.Q.",91033,0,0,36
"1416",202,39,"Larry Miller","1956-07-21","M","2006-04-03","","Bruce--Grey--Owen Sound","ON","C",91109,0,0,40
"1417",422,39,"Sukh Dhaliwal","1960-10-01","M","2006-04-03","2011-03-26","Newton--North Delta","BC","Lib",91180,0,0,40
"1418",7,39,"Rob Anders","1972-04-01","M","2004-10-04","2011-03-26","Calgary West","AB","C",91217,0,0,40
"1419",233,40,"Pierre Poilievre","1979-06-03","M","2004-10-04","2015-10-19","Nepean--Carleton","ON","C",91251,0,0,41
"1420",150,39,"Jim Karygiannis","1955-05-02","M","1994-01-17","2014-04-01","Scarborough--Agincourt","ON","Lib",91369,0,1,40
"1421",552,41,"Scott Andrews","1974-12-28","M","2008-11-18","2014-11-04","Avalon","NL","Lib",91517,0,0,42
"1422",404,39,"Maxime Bernier","1963-01-18","M","2006-04-03","","Beauce","QC","C",91568,0,3,40
"1423",572,40,"Marc Garneau","1949-02-23","M","2008-11-18","2015-10-19","Westmount--Ville-Marie","QC","Lib",91732,0,1,41
"1424",553,41,"Judy Foote","1952-06-23","F","2008-11-18","2015-10-19","Random--Burin--St. George's","NL","Lib",92104,0,0,42
"1425",9244,41,"Joan Crockatt","","F","2012-12-10","2015-10-19","Calgary Centre","AB","C",92231,0,0,42
"1426",412,40,"Blaine Calkins","1968-12-25","M","2006-04-03","2015-10-19","Wetaskiwin","AB","C",92392,0,0,41
"1427",21,40,"Mauril Bélanger","1955-06-15","M","1994-01-17","2016-08-16","Ottawa--Vanier","ON","Lib",92392,0,2,41
"1428",174,39,"Gary Lunn","1957-05-08","M","2004-10-04","2011-03-26","Saanich--Gulf Islands","BC","C",92745,0,4,40
"1429",130,35,"Michel Guimond","1953-12-26","M","1994-01-17","2000-10-22","Beauport--Montmorency--Orléans","QC","B.Q.",92746,0,0,36
"1430",4949,36,"Daniel Turp","","M","1997-09-22","2000-10-22","Beauharnois--Salaberry","QC","B.Q.",92791,0,0,37
"1431",397,39,"Omar Alghabra","1969-10-24","M","2006-04-03","2008-09-07","Mississauga--Erindale","ON","Lib",92964,0,2,40
"1432",178,41,"Dave MacKenzie","1946-06-12","M","2004-10-04","","Oxford","ON","C",92975,1,0,42
"1433",109,35,"Hedy Fry","1941-08-06","F","1994-01-17","","Vancouver Centre","BC","Lib",93116,0,0,36
"1434",76,36,"Roy Cullen","1944-12-31","M","1996-02-27","2008-09-07","Etobicoke North","ON","Lib",93493,0,0,37
"1435",5063,37,"Clifford Lincoln","","M","1997-09-22","2004-05-23","Lac-Saint-Louis","QC","Lib",93589,0,6,38
"1436",239,37,"James Rajotte","1970-08-19","M","2001-01-29","2004-05-23","Edmonton Southwest","AB","CA",93810,0,0,38
"1437",165,40,"Jack Layton","1950-07-18","M","2004-10-04","2011-08-22","Toronto--Danforth","ON","N.D.P.",93964,0,0,41
"1438",545,41,"Denis Lebel","1954-05-26","M","2007-09-18","2015-10-19","Roberval--Lac-Saint-Jean","QC","C",94021,1,2,42
"1439",177,38,"Peter MacKay","1965-09-27","M","2004-10-04","2015-10-19","Central Nova","NS","C",94054,0,12,39
"1440",131,39,"Art Hanger","1943-02-19","M","2004-10-04","2008-09-07","Calgary Northeast","AB","C",94134,0,1,40
"1441",4156,37,"Val Meredith","","F","2001-01-29","2004-05-23","South Surrey--White Rock--Langley","BC","CA",94213,0,2,38
"1442",283,38,"Robert Thibault","1959-09-29","M","2001-01-29","2008-09-07","West Nova","NS","Lib",94330,0,0,39
"1443",216,41,"Deepak Obhrai","1950-07-05","M","2004-10-04","2015-10-19","Calgary East","AB","C",94362,0,0,42
"1444",257,39,"Gary Schellenberger","1943-09-15","M","2006-04-03","2015-10-19","Perth--Wellington","ON","C",94447,0,0,40
"1445",1,39,"Jim Abbott","1942-08-18","M","2004-10-04","2011-03-26","Kootenay--Columbia","BC","C",94483,0,0,40
"1446",4259,36,"Howard Hilstrom","","M","1997-09-22","2000-10-22","Selkirk--Interlake","MB","Ref.",94562,0,0,37
"1447",305,39,"John Williams","1946-12-31","M","2004-10-04","2008-09-07","Edmonton--St. Albert","AB","C",94758,0,1,40
"1448",237,40,"Joe Preston","1955-06-14","M","2004-10-04","2015-10-19","Elgin--Middlesex--London","ON","C",94841,0,0,41
"1449",290,41,"Bradley Trost","1974-05-15","M","2004-10-04","2015-10-19","Saskatoon--Humboldt","SK","C",94843,0,1,42
"1450",195,37,"John McKay","1948-03-21","M","1997-09-22","2004-05-23","Scarborough East","ON","Lib",94896,0,2,38
"1451",7629,35,"Barry Campbell","","M","1994-01-17","1997-04-27","St. Paul's","ON","Lib",95016,0,0,36
"1452",175,37,"James Lunney","1951-09-05","M","2001-01-29","2004-05-23","Nanaimo--Alberni","BC","CA",95090,0,0,38
"1453",165,39,"Jack Layton","1950-07-18","M","2004-10-04","2011-08-22","Toronto--Danforth","ON","N.D.P.",95094,0,3,40
"1454",5526,35,"Bill Gilmour","","M","1994-01-17","1997-04-27","Comox--Alberni","BC","Ref.",95224,0,0,36
"1455",4317,37,"Elsie Wayne","","F","1994-01-17","2004-05-23","Saint John","NB","P.C.",95251,0,0,38
"1456",55,40,"Colin Carrie","1962-04-11","M","2004-10-04","","Oshawa","ON","C",95378,0,0,41
"1457",291,40,"Merv Tweed","1955-08-06","M","2004-10-04","2013-08-31","Brandon--Souris","MB","C",95379,0,2,41
"1458",195,38,"John McKay","1948-03-21","M","2004-10-04","","Scarborough--Guildwood","ON","Lib",95381,0,0,39
"1459",230,35,"Pauline Picard","1947-04-27","F","1994-01-17","2008-09-07","Drummond","QC","B.Q.",95415,0,0,36
"1460",447,39,"Christian Ouellet","1934-04-22","M","2006-04-03","2011-03-26","Brome--Missisquoi","QC","B.Q.",95447,0,0,40
"1461",3221,36,"John Herron","","M","1997-09-22","2004-05-23","Fundy Royal","NB","P.C.",95471,0,0,37
"1462",201,41,"Rob Merrifield","1953-12-19","M","2004-10-04","2014-09-17","Yellowhead","AB","C",96162,0,0,42
"1463",112,39,"Christiane Gagnon","1948-04-16","F","1994-01-17","2011-03-26","Québec","QC","B.Q.",96173,0,3,40
"1464",5083,37,"Madeleine Dalphond-Guiral","","F","1994-01-17","2004-05-23","Laval Centre","QC","B.Q.",96245,0,0,38
"1465",260,40,"Judy Sgro","1944-12-16","F","1999-10-12","2015-10-19","York West","ON","Lib",96261,0,2,41
"1466",583,41,"Peter Braid","1964-01-07","M","2008-11-18","2015-10-19","Kitchener--Waterloo","ON","C",96289,0,1,42
"1467",246,39,"Gerry Ritz","1951-08-19","M","2004-10-04","","Battlefords--Lloydminster","SK","C",96315,0,6,40
"1468",264,39,"Raymond Simard","1958-03-08","M","2001-01-29","2008-09-07","Saint Boniface","MB","Lib",96348,0,2,40
"1469",7135,35,"Ron MacDonald","","M","1994-01-17","1997-04-27","Dartmouth","NS","Lib",96369,0,0,36
"1470",8886,41,"Corneliu Chisu","","M","2011-05-02","2015-10-19","Pickering--Scarborough East","ON","C",96372,0,1,42
"1471",41,39,"Diane Bourgeois","1949-11-14","F","2001-01-29","2011-03-26","Terrebonne--Blainville","QC","B.Q.",96406,0,1,40
"1472",262,40,"Mario Silva","1966-06-11","M","2004-10-04","2011-03-26","Davenport","ON","Lib",96715,0,8,41
"1473",8479,41,"Ruth Ellen Brosseau","","F","2011-05-02","","Berthier--Maskinongé","QC","N.D.P.",96770,0,0,42
"1474",3033,37,"Randy White","","M","2001-01-29","2004-05-23","Langley--Abbotsford","BC","CA",96782,0,4,38
"1475",8528,41,"Nycole Turmel","","F","2011-05-02","2015-10-19","Hull--Aylmer","QC","N.D.P.",96908,0,2,42
"1476",3071,37,"Werner Schmidt","","M","2001-01-29","2004-05-23","Kelowna","BC","CA",96911,0,0,38
"1477",50,40,"Gerry Byrne","1966-09-27","M","1996-02-27","2015-10-19","Humber--St. Barbe--Baie Verte","NL","Lib",97228,0,0,41
"1478",4882,37,"Art Eggleton","","M","1994-01-17","2004-05-23","York Centre","ON","Lib",97325,0,0,38
"1479",593,40,"Glenn Thibeault","1969-10-23","M","2008-11-18","2014-12-16","Sudbury","ON","N.D.P.",97705,0,6,41
"1480",87,39,"Barry Devolin","1963-03-10","M","2004-10-04","2015-10-19","Haliburton--Kawartha Lakes--Brock","ON","C",97744,0,0,40
"1481",76,38,"Roy Cullen","1944-12-31","M","1996-02-27","2008-09-07","Etobicoke North","ON","Lib",97821,0,0,39
"1482",130,40,"Michel Guimond","1953-12-26","M","2006-04-03","2011-03-26","Montmorency--Charlevoix--Haute-Côte-Nord","QC","B.Q.",97841,0,1,41
"1483",287,41,"Vic Toews","1952-09-10","M","2004-10-04","2013-07-09","Provencher","MB","C",97913,3,2,42
"1484",242,39,"Geoff Regan","1959-11-22","M","2001-01-29","","Halifax West","NS","Lib",97949,0,2,40
"1485",183,37,"Inky Mark","1947-11-17","M","2001-01-29","2004-05-23","Dauphin--Swan River","MB","CA",98061,0,5,38
"1486",4033,37,"Grant McNally","","M","2001-01-29","2004-05-23","Dewdney--Alouette","BC","CA",98069,0,0,38
"1487",282,39,"Louise Thibault","","F","2006-04-03","2007-10-15","Rimouski-Neigette--Témiscouata--Les Basques","QC","B.Q.",98115,0,1,40
"1488",9183,41,"Bob Zimmer","","M","2011-05-02","2015-10-19","Prince George--Peace River","BC","C",98213,0,0,42
"1489",151,36,"Gerald Keddy","1953-02-15","M","1997-09-22","2004-05-23","South Shore","NS","P.C.",98216,0,0,37
"1490",299,39,"Tom Wappel","1950-02-09","M","1997-09-22","2008-09-07","Scarborough Southwest","ON","Lib",98223,0,1,40
"1491",175,41,"James Lunney","1951-09-05","M","2004-10-04","2015-03-30","Nanaimo--Alberni","BC","C",98251,0,1,42
"1492",1820,41,"Denis Blanchette","","M","2011-05-02","2015-10-19","Louis-Hébert","QC","N.D.P.",98299,0,1,42
"1493",130,37,"Michel Guimond","1953-12-26","M","2001-01-29","2004-05-23","Beauport--Montmorency--Côte-De- Beaupré--Île-D'Orléans","QC","B.Q.",98379,0,1,38
"1494",3221,37,"John Herron","","M","1997-09-22","2004-05-23","Fundy Royal","NB","P.C.",98395,0,3,38
"1495",452,40,"Bev Shipley","1947-06-22","M","2006-04-03","","Lambton--Kent--Middlesex","ON","C",98522,0,0,41
"1496",6729,35,"Herb Grubel","","M","1994-01-17","1997-04-27","Capilano--Howe Sound","BC","Ref.",98525,0,0,36
"1497",94,35,"Gilles Duceppe","1947-07-22","M","1994-01-17","2004-05-23","Laurier--Sainte-Marie","QC","B.Q.",98529,0,0,36
"1498",8659,41,"Marie-Claude Morin","","F","2011-05-02","2015-10-19","Saint-Hyacinthe--Bagot","QC","N.D.P.",98583,0,1,42
"1499",139,39,"Mark Holland","1974-10-16","M","2004-10-04","2011-03-26","Ajax--Pickering","ON","Lib",98764,0,2,40
"1500",3465,35,"Marlene Catterall","","F","1994-01-17","1997-04-27","Ottawa West","ON","Lib",98998,0,0,36
"1501",4249,35,"Jake Hoeppner","","","1994-01-17","1997-04-27","Lisgar--Marquette","MB","Ref.",99025,0,0,36
"1502",461,39,"Chris Warkentin","1978-11-20","M","2006-04-03","2015-10-19","Peace River","AB","C",99156,0,1,40
"1503",550,40,"Joyce Murray","1954-07-11","F","2008-03-18","","Vancouver Quadra","BC","Lib",99160,0,2,41
"1504",50,41,"Gerry Byrne","1966-09-27","M","1996-02-27","2015-10-19","Humber--St. Barbe--Baie Verte","NL","Lib",99238,0,0,42
"1505",4501,36,"Allan Rock","","M","1994-01-17","2004-05-23","Etobicoke Centre","ON","Lib",99247,0,0,37
"1506",605,41,"Devinder Shory","1958-08-03","M","2008-11-18","2015-10-19","Calgary Northeast","AB","C",99252,0,1,42
"1507",297,40,"Robert Vincent","1956-04-13","M","2004-10-04","2011-03-26","Shefford","QC","B.Q.",99279,0,1,41
"1508",591,40,"Gerard Kennedy","1960-07-24","M","2008-11-18","2011-03-26","Parkdale--High Park","ON","Lib",99317,0,1,41
"1509",3164,36,"John Reynolds","","M","1997-09-22","2000-10-22","West Vancouver--Sunshine Coast","BC","Ref.",99459,0,0,37
"1510",595,41,"John Rafferty","1953-07-03","M","2008-11-18","2015-10-19","Thunder Bay--Rainy River","ON","N.D.P.",99524,0,4,42
